,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
3596,2023-02-05 14:11:40+00:00,alok_damle,"@ylecun I wrote something about the three fundamental aspects of intelligence.

The knowledge part specifically addresses the ""world model"" as defined in your paper. It also lists two major challenges for implementing each of the three aspects.

https://t.co/tZvYu5XTIq",0,1,0,,,,,
3597,2023-02-05 14:10:56+00:00,SmallCrawls,@ylecun So you didn’t read Stochastic Parrots Paper? But said you did? Odd behavior,1,2,0,,,,,
3598,2023-02-05 14:06:58+00:00,Ankitdew05,@ylecun @yoavgo What do you think makes HLAI more sensible and testable than AGI?,0,1,0,,,,,
3599,2023-02-05 13:57:53+00:00,j_u_le_s,"@ylecun @yoavgo i think its total different types. AGI = explicitly requires generality, while human braun is not a generally intelligent tool. its very limited in many areas",0,0,0,,,,,
3600,2023-02-05 13:51:01+00:00,theorizly_ai,@ylecun Off ramp to a money printing machine,0,0,0,,,,,
3601,2023-02-05 13:50:15+00:00,ethanCaballero,@ylecun https://t.co/Qw2alnDOts,1,16,1,,,,,
3602,2023-02-05 13:49:22+00:00,pstAsiatech,@ylecun @andrewgwils Chopin,0,2,0,,,,,
3603,2023-02-05 13:42:57+00:00,Abel_TorresM,@ylecun Need to see it doing reasoning even in a toy scenario,0,0,0,,,,,
3604,2023-02-05 13:38:18+00:00,DileepJayamal,@ylecun One of the most informative twitter threads.,0,1,1,,,,,
3605,2023-02-05 13:36:55+00:00,1101011010nn,@ylecun @andrewgwils Which pieces would you pick?,0,0,0,,,,,
3606,2023-02-05 13:33:23+00:00,queenofmiumiu,@ylecun So is multimodal learning bringing us closer to human-level AI?,0,0,0,,,,,
3607,2023-02-05 13:32:51+00:00,iruletheworldmo,"@ylecun Yan, are there any other models other than GPT that are easily accessible and cheap?",0,0,0,,,,,
3608,2023-02-05 13:31:18+00:00,danielbigham,"@ylecun @yoavgo Agreed, but AGI has such a nice ring to it.",0,0,0,,,,,
3609,2023-02-05 13:27:06+00:00,lavieocean,@ylecun @readwise save thread,1,0,0,,,,,
3610,2023-02-05 13:25:47+00:00,YannYbidault,"@ylecun @vivek_thakur_81 chatgpt agrees: ""Google has applied the Transformer model to its products such as Google Translate, Google Assistant, and Google Search... The Transformer model has become a key component of many NLP systems and is one of the most popular deep learning models in use today.""",0,0,0,,,,,
3611,2023-02-05 13:24:58+00:00,undeadcat1or0,"@ylecun What do you think about Lamda as it's rumoured to be connected with all of Google's many AI networks. The dataset is not just text, but all the insights from YouTube, ads, music and other special purpose Google AI models. A 'language mediator' mouth of massive network intellignce",0,0,0,,,,,
3612,2023-02-05 13:23:29+00:00,EddieRendleman,"@ylecun AI is already way more capable than humans in some ways &amp; way less capable in other ways.  I don’t think there’s ever gonna be a time when it’s human-level, ant-level, mouse-level, or dog-level.",0,0,0,,,,,
3613,2023-02-05 13:18:16+00:00,mierrashid,"@ylecun Are you using chatGPT or the like yourself for coding purposes? If not, why?",1,1,0,,,,,
3614,2023-02-05 13:16:22+00:00,AMTraderX,"@ylecun The process of discovery still eludes philosophers because of its inherent discontinuous nature. However, at least as children, humans routinely discover things and learn.

These are fundamental changes to our internal language representation that AI has yet to replicate.",0,0,0,,,,,
3615,2023-02-05 12:59:21+00:00,traderyau,@ylecun @JohnBlackburn75 I don't have a talking dog. If Meta can teach dogs to talk it would surely justify its current share price.,0,1,0,,,,,
3616,2023-02-05 12:56:47+00:00,ansi_christ,"@ylecun On the highway towards supreme intelligence, humans might be an off-ramp.",0,0,0,,,,,
3617,2023-02-05 12:49:40+00:00,hadiazouni,"@ylecun Of all twitter debates, including crypto ones, this is the most useless",0,1,0,,,,,
3618,2023-02-05 12:49:15+00:00,Maizek_,@ylecun I worry about the impact OpenAI’s success will have in steering the management at other tech research labs towards anti-democratising practices (closed off research). The capture of advanced AI in the hands of any one single company seems very dangerous.,0,0,0,,,,,
3619,2023-02-05 12:46:13+00:00,culurciello,@ylecun Experiences for embodied entities are multi-modal nuggets of knowledge that form ideas or “concepts”. In this space we can organize knowledge which can take another multi-modal input: a language definition. As such language is clearly not enough for a embodied intelligence,0,0,0,,,,,
3620,2023-02-05 12:44:29+00:00,Vipultw,@ylecun @elonmusk @OriolVinyalsML lol no one below 60 uses facebook,0,3,0,,,,,
3621,2023-02-05 12:43:34+00:00,DerekWiner,"@ylecun Ok, don't let the future LLM fool you; it only simulates deeper understandings. 

But wait a second...didn't Jean Baudrillard already go over this 40 years ago? In this post modern, hyper real world, who's looking under the hood anymore? The convincing simulation is reality.",0,0,0,,,,,
3622,2023-02-05 12:40:06+00:00,LorenzoLegacy,@ylecun Finally someone discusses an alternative,0,0,0,,,,,
3623,2023-02-05 12:20:33+00:00,NiclasJ,"@ylecun @yoavgo A calculator is above human level intelligence... at making large-numbee calculations. ""General"" in AGI is good to indicate it's not about a narrow type/form of  intelligence/problem-solving capability. IMHO.",0,0,0,,,,,
3624,2023-02-05 12:02:52+00:00,perfopt0,@ylecun @mapto Isn't LLM training pretty power hungry? This paper https://t.co/sxGbfyDiqG estimated Transformer big model  with neural arch search has a larger Co2 footprint that the lifetime of a car (fuel + manufacturing),2,5,0,,,,,
3625,2023-02-05 11:58:55+00:00,blissunplugged,@ylecun @elonmusk @OriolVinyalsML That's ChatGPT trying to be sarcastic. Another milestone👍🏾,0,0,0,,,,,
3626,2023-02-05 11:56:05+00:00,sameed_ahmad12,@ylecun Looks like we've got a big detour ahead of us! 🛣️,0,0,0,,,,,
3627,2023-02-05 11:54:47+00:00,pedro_a_costa,"@ylecun You should consider the importance of language and the ability to discourse as the single defining attribute of human reasoning. One might argue, dear Yann, that there is nothing outside the text. 😅",0,0,0,,,,,
3628,2023-02-05 11:51:58+00:00,balazskegl,"@ylecun @yoavgo ""I"" is for problem-solving whereas what we and every creature foremost need to do is problem-posing and arbitrating which problem to solve. ARR (Artificial Relevance Realization) should be on the table, to say the least. ""I"" was a piece of cake to solve compared to RR.",0,0,1,,,,,
3629,2023-02-05 11:47:59+00:00,fxnm98,@ylecun @SaveToNotion #thread,1,0,0,,,,,
3630,2023-02-05 11:46:09+00:00,rogerpasky,"@ylecun LLMs are POSIX printf() and scanf() on steroids (decoder and encoder versions respecively), which are even more useful than POSIX classical versions if handled rightly.",0,0,0,,,,,
3631,2023-02-05 11:37:06+00:00,danison1337,@ylecun @yoavgo I don’t want hlai we need to create something different,0,0,0,,,,,
3632,2023-02-05 11:36:20+00:00,dims12,@ylecun Not exactly. LLM experiments show the scale which is needed.,0,0,0,,,,,
3633,2023-02-05 11:33:51+00:00,YagaoDirac,"@ylecun @yoavgo If human are achieving HLAI in 5 years, then what is the capability/price of giving birth to children?",1,0,0,,,,,
3634,2023-02-05 11:29:50+00:00,JPaulGibson,@ylecun useful and fun… yes… but also dangerous?,0,0,0,,,,,
3635,2023-02-05 11:29:45+00:00,RRosmaninho1,@ylecun Mds já são quase 9 da manhã,0,0,0,,,,,
3636,2023-02-05 11:25:59+00:00,mgubrud,"@ylecun @traderyau I'll be on the lookout for ""According to AI pioneer Yann LeCun, GPT-3 is less intelligent than a dog."" https://t.co/PSGdlSmRCJ",0,1,0,,,,,
3637,2023-02-05 11:25:00+00:00,AI_Sensei_,"@ylecun @elonmusk @OriolVinyalsML Love your work and the AI that is coming out of FB. 

Having said this, it's the worst place to hang out in all of the internet if on cares about privacy (who knows if Twitter is much better, but FB is the obvious bad choice).",0,3,0,,,,,
3638,2023-02-05 11:24:08+00:00,ylecun,"But this is not to say that LLMs in their current form are not useful. Or fun.
They are.",12,148,3,,,,,
3639,2023-02-05 11:22:14+00:00,anthonysky6767,@ylecun https://t.co/Ecb0NoddEH,0,0,0,,,,,
3640,2023-02-05 11:21:51+00:00,anthonysky6767,@ylecun https://t.co/Ecb0NoddEH,0,0,0,,,,,
3641,2023-02-05 11:19:54+00:00,ylecun,"Why learning from text is insufficient for intelligence.

https://t.co/XK6SdxRGjy",20,285,70,,,,,
3642,2023-02-05 11:16:54+00:00,ylecun,"My proposal for an architecture that reason, plan, and learn models of reality.

Paper: https://t.co/7ZgRtLIQWY

Talk: https://t.co/hwXwkLs1M1",8,222,37,,,,,
3643,2023-02-05 11:13:35+00:00,spark_ren,@ylecun @hughhowey Yes. But how to inject common sense to AI? Any progress on this stuff?,1,0,0,,,,,
3644,2023-02-05 11:11:13+00:00,DavidRimshnick,@ylecun Humans only think one word at a time,0,0,0,,,,,
3645,2023-02-05 11:08:55+00:00,VictorSenkevich,"@ylecun This is not ""to clarify"", but ""to disavow""...",0,0,0,,,,,
3646,2023-02-05 11:07:15+00:00,Abel_TorresM,"@ylecun @yoavgo AGI is defined by many in relation to human performance. Anyway, without a clear understanding of the concept of intelligence all these comparisons will remain ambiguous. Intelligence is, in its nature, general and we can’t implement it without understanding its properties",1,4,0,,,,,
3647,2023-02-05 11:05:45+00:00,ylecun,"@elonmusk @OriolVinyalsML If you want non-petty, substantial, in-depth debates, you are better off on Facebook 😉

https://t.co/M4zp5CasUk",5,15,0,,,,,
3648,2023-02-05 10:56:30+00:00,Lunnaris01,"@ylecun It is a decent local maximum though which is very useful for many tasks, so that's pretty nice.",0,0,0,,,,,
3649,2023-02-05 10:52:44+00:00,yoavgo,@ylecun i agree its a better branding.. good luck with getting it accepted,2,11,0,,,,,
3650,2023-02-05 10:49:47+00:00,RoderickBeck,@ylecun I am not sure that non-linear statistical models like machine learning are relevant to human intelligence.,0,0,0,,,,,
3651,2023-02-05 10:46:57+00:00,luisgdelafuente,@ylecun Human intelligence is not the result of the computational processes taking  place in todays hardware architectures.,1,1,0,,,,,
3652,2023-02-05 10:46:26+00:00,1carringtone,"@ylecun @yoavgo Maybe HTAI ( Human Type AI)? 😁 human level communicates the idea of a threshold to me. A threshold which has already been surpassed several orders of magnitude in narrow tasks.

But I'm with the camp that argues HLAI is a bit anthropocentric , so I'll stick with AGI",1,1,0,,,,,
3653,2023-02-05 10:45:19+00:00,firthvansvic,"@ylecun What do you think about ""scratchpads"" as intermediate computation for reasoning? (eg chain of thought w/ few-shot prompting, etc)

Is it about not being grounded or rather the lack of an explicit planning mechanism?",1,1,0,,,,,
3654,2023-02-05 10:43:02+00:00,howdyimandrew,@ylecun Where is the general data to put the G in the data feed to AGI?,0,0,0,,,,,
3655,2023-02-05 10:41:06+00:00,ylecun,"To clarify:
LLMs that auto-regressively &amp; reactively predict the next word are an off-ramp. They can neither plan nor reason.

But SSL-pretrained transformers are clearly a component of the solution, within a system that can reason, plan, &amp; learn models of the underlying reality.",15,263,34,,,,,
3656,2023-02-05 10:29:20+00:00,Maurus01,"@ylecun 

MAXIMUM SPEED 24/7

TO

""AGI""

AND

""SUPERINTELLIGENCE""

SET IT ""FREE""

... 

TIME IS NOW",0,0,0,,,,,
3657,2023-02-05 10:29:12+00:00,mgubrud,"@ylecun You're just being contrarian.

Modeling language at this level implies modeling the content of the language.

Sure, HLAGI isn't going to be just a matter of scaling up LLMs. But just as surely either this architecture or something we learn from it will be useful in HLAGI.",0,1,0,,,,,
3658,2023-02-05 10:04:59+00:00,syunian,"@ylecun Can we rephrase it as ""On the highway towards Human-Level AI, Deep Learning is an off-ramp""?",0,0,0,,,,,
3659,2023-02-05 10:04:45+00:00,donaldknewell,@ylecun @mapto I find it more useful to read a paper before commenting on it to others.,0,18,0,,,,,
3660,2023-02-05 10:02:03+00:00,HowardXASIX,"@ylecun @OptimalBayes You clearly are passionate on this subject, I’m guessing it’s because you have a vision of ai going some good places. Can you point me to a good read ?",0,0,0,,,,,
3661,2023-02-05 09:40:46+00:00,kattoulasana,@ylecun What does Human-Level AI look like to you?,0,0,0,,,,,
3662,2023-02-05 09:39:21+00:00,kattoulasana,@ylecun @c7ddfc How do you think machines will get to the point where it can learn intuitive physics ?,0,1,0,,,,,
3663,2023-02-05 09:28:36+00:00,chan_lee5,"@ylecun LLM is not able to explain the rationale behind its opinion, prediction or judgement. Explainability is a fundamental property  of any intelligence. Pursuing LLM implies denying or destroying human intelligence. Is this the intention of OpenAI?",0,0,0,,,,,
3664,2023-02-05 09:19:45+00:00,Sergey_lll,"@ylecun @RemindMe_OfThis on Tuesday, 27 January 2026 at 12:00 GMT+0000",0,1,0,,,,,
3665,2023-02-05 09:17:59+00:00,K0stroun,@ylecun @mapto Did it really?,0,0,0,,,,,
3666,2023-02-05 09:10:16+00:00,Semoriil,"@ylecun Why is it off-ramp though? It may be a necessary part of Human Level AI, like similar part of a human brain. AI needs to interact with humans or other beings after all.",0,0,0,,,,,
3667,2023-02-05 08:53:37+00:00,HulsmanZacchary,@ylecun I completely agree. No point developing the means to communicate ideas if you don't first have the means to generate ideas!,0,0,0,,,,,
3668,2023-02-05 08:50:14+00:00,dolremi,@ylecun Totally agree. It is still a monster to cosume huge amount of data to achieve the goal without any knowledge of the context.,0,0,0,,,,,
3669,2023-02-05 08:40:19+00:00,sudhirravindra8,"@ylecun This off ramp can also lead to some no mans land, But if they succeed to find a new path to the Highway, the new route may become the Highway.",0,0,0,,,,,
3670,2023-02-05 08:39:23+00:00,adamahawadiallo,@ylecun @mapto Why do I feel disappointed every time you tweet 🤦🏿‍♂️.,1,11,0,,,,,
3671,2023-02-05 08:37:56+00:00,CustomWetware,"@ylecun LLMs are the universal glue that can connect any system to any other system. It won't be AGI on its own but it may be a component in an AGI.

Human operator - LLM - Database of facts and hypotheses - LLM - math/logic/simulation engine",0,0,0,,,,,
